text,label,soft_label
客服态度超级好，耐心解答，好评,0,0.05
东西收到了，很喜欢，好评,0,0.05
质量好，服务好，物流快，全五星,0,0.05
比实体店便宜，质量还更好，好评,0,0.05
卖家很贴心，送了小礼物，好评,0,0.05
东西很好用，已经推荐给朋友了，好评,0,0.05
发货速度快，包装也很好，好评,0,0.05
客服解决问题的效率很高，好评,0,0.05
质量对得起这个价格，满意,0,0.05
物流给力，第二天就收到了，好评,0,0.05
卖家服务态度好，有问题及时处理，好评,0,0.05
东西很好，会回购，好评,0,0.05
包装很好，没有任何磕碰，好评,0,0.05
尺寸合适，穿着很舒服，好评,0,0.05
客服人很好，帮我解决了问题，好评,0,0.05
东西质量超出预期，好评,0,0.05
发货快，物流给力，必须好评,0,0.05
客服很负责，问题解决了才挂电话，好评,0,0.05
商品和描述一模一样，满意,0,0.05
物流很快，包装也很严实，好评,0,0.05
卖家很实在，东西不错，好评,0,0.05
东西收到了，试了一下没问题，好评,0,0.05
客服回复很快，态度也好，好评,0,0.05
质量不错，价格实惠，好评,0,0.05
发货速度很快，第二天就到了，好评,0,0.05
东西收到了，但是颜色和图片不太一样，有点失望,0,0.05
物流太慢了，等了一个星期才到,0,0.05
客服回复太慢了，问了好几次才回,0,0.05
包装太简陋了，盒子都压扁了,0,0.05
质量一般，感觉不值这个价,0,0.05
尺寸偏大，我按正常码买的穿不了,0,0.05
东西有划痕，像是被人用过的,0,0.05
发货太慢了，下单三天了还没发,0,0.05
客服态度一般，爱答不理的,0,0.05
物流信息不更新，都不知道东西到哪了,0,0.05
东西质量不好，用了一次就坏了,0,0.05
颜色和图片差太多了，完全不是一个色,0,0.05
包装破损，里面的东西都露出来了,0,0.05
客服解决问题太慢了，拖了好几天,0,0.05
物流小哥态度很差，还跟我吵架,0,0.05
东西和描述不符，差评,0,0.05
价格偏贵，性价比不高,0,0.05
发货慢，客服也不解释原因,0,0.05
东西有异味，散了几天还有,0,0.05
尺寸不合适，想换货客服说没货了,0,0.05
物流送到了也不打电话，直接扔门口,0,0.05
客服敷衍了事，问题根本没解决,0,0.05
东西用了几天就出问题了，质量堪忧,0,0.05
包装破了，里面的东西也坏了,0,0.05
客服态度差，问什么都不耐烦,0,0.05
物流太慢了，比预计晚了三天,0,0.05
东西质量一般，不值这个价,0,0.05
颜色有色差，实物比图片暗很多,0,0.05
发货速度慢，客服也不主动沟通,0,0.05
物流信息显示签收但我没收到,0,0.05
客服回复很慢，半天才回一句,0,0.05
东西有质量问题，申请售后还要我出运费,0,0.05
包装太差了，盒子都变形了,0,0.05
尺寸不对，卖家也不给换,0,0.05
物流送到的东西是破的,0,0.05
客服态度不好，爱理不理的,0,0.05
东西和图片差别太大，有点失望,0,0.05
发货太慢了，等得着急,0,0.05
物流小哥把东西放错了地方,0,0.05
客服解决问题的效率太低了,0,0.05
东西质量不好，一分钱一分货,0,0.05
包装太简陋，没有保护措施,0,0.05
尺寸偏小，按推荐码买的穿不上,0,0.05
物流太慢了，差评,0,0.05
客服态度差，不会再来了,0,0.05
东西收到就是坏的，质量太差了,0,0.05
颜色完全不对，和图片不一样,0,0.05
发货慢，客服也不给个说法,0,0.05
物流小哥态度恶劣，投诉了也没用,0,0.05
东西不值这个价，后悔买了,0,0.05
【限时秒杀】原价199，现价99，仅限今天！,2,0.05
店铺会员日，全场8折，积分双倍，快来下单！,2,0.05
新用户注册即送100元优惠券，满199可用！,2,0.05
爆款直降！历史最低价，错过今天再等一年！,2,0.05
【直播专享】直播间下单立减50元，还送大礼包！,2,0.05
年中大促，全场满200减30，满400减80！,2,0.05
分享好友得优惠券，最高可领200元！,2,0.05
【品牌闪购】大牌限时3折起，抢完即止！,2,0.05
双十一预售开启，定金翻倍，尾款立减！,2,0.05
【店主推荐】这款宝贝真的太值了，大家都说好！,2,0.05
开学季大促，学生专享9折，还有好礼相送！,2,0.05
【节日特惠】情人节专享，买一送一，送完即止！,2,0.05
店铺清仓大甩卖，全场低至1折，走过路过不要错过！,2,0.05
【新品上市】首发价仅需89元，前100名送精美礼品！,2,0.05
0元抽奖活动开始啦！最新款手机等你拿,2,0.05
店铺关注有礼！新粉丝即可领取10元无门槛优惠券,2,0.05
VIP专属福利：生日月双倍积分，更多好礼等你兑换,2,0.05
【618大促】全场满300减40，上不封顶！,2,0.05
【双11狂欢】预售付定金，尾款立减50！,2,0.05
【年货节】满199减30，满299减50，抢购中！,2,0.05
【38节特惠】女神专属，满199减20，还有精美礼品！,2,0.05
【618返场】最后一天，错过再无！,2,0.05
【99划算节】满99减10，满199减30！,2,0.05
【黑五狂欢】海外直邮，全场5折起！,2,0.05
【圣诞特惠】满299减50，送圣诞礼盒！,2,0.05
【春节不打烊】满200减30，顺丰包邮！,2,0.05
【五一放价】满299减40，出游必备！,2,0.05
【国庆狂欢】满199减20，满399减50！,2,0.05
【12.12】年终最后一波，满300减60！,2,0.05
店铺券来袭！满199减20，限量领取！,2,0.05
商品券来了！指定商品满99减10！,2,0.05
品类券狂欢！美妆满299减30，服饰满199减20！,2,0.05
支付券！使用云闪付支付再减10元！,2,0.05
限时折扣！这两款宝贝打8折，仅限今天！,2,0.05
买2送1！买3送2！多买多送！,2,0.05
加价换购！加10元换购价值50元商品！,2,0.05
第二件半价！两件更优惠！,2,0.05
第二件0元！买一送一！,2,0.05
两人拼团！团长免单！,2,0.05
三人拼团！立减30元！,2,0.05
老客专享！9折优惠券已发放！,2,0.05
新客专享！满99减20！,2,0.05
评价有礼！晒图评价送10元优惠券！,2,0.05
签到有礼！连续签到7天送20元优惠券！,2,0.05
任务中心！完成指定任务领优惠券！,2,0.05
积分商城！积分当钱花，100积分抵1元！,2,0.05
会员日！每月8号会员日，专属折扣！,2,0.05
超级会员！开通会员享95折！,2,0.05
省钱月卡！9.9元开通，月月省钱！,2,0.05
限时抢购！20点开抢，手慢无！,2,0.05
每日秒杀！10点、14点、20点准时开抢！,2,0.05
品牌特卖！大牌1折起，正品保障！,2,0.05
品类日！今天美妆日，明天母婴日！,2,0.05
超级品类日！全网底价！,2,0.05
百亿补贴！官方补贴，正品低价！,2,0.05
天天特卖！工厂直供，低价好货！,2,0.05
淘宝心选！严选好物，品质保证！,2,0.05
天猫超市！1小时达，生鲜日用！,2,0.05
淘鲜达！超市商品，极速送达！,2,0.05
饿了么！外卖红包，天天领！,2,0.05
美团外卖！新用户立减15元！,2,0.05
京东到家！买菜就用京东到家！,2,0.05
拼多多！9.9元包邮，拼着买更便宜！,2,0.05
唯品会！品牌特卖，3折封顶！,2,0.05
小红书！爆款种草，新人专享券！,2,0.05
抖音电商！直播带货，优惠多多！,2,0.05
快手电商！源头好货，价格实惠！,2,0.05
视频号小店！新店开业，全场8折！,2,0.05
小程序商城！专属优惠，扫码领券！,2,0.05
APP专享！下载APP领188元大礼包！,2,0.05
新人专享！首单立减20元！,2,0.05
老客回馈！老客专享9折券！,2,0.05
生日礼遇！生日月专属折扣！,2,0.05
周年庆！店铺周年庆，全场8折！,2,0.05
开店大促！新店开业，全场5折起！,2,0.05
换季清仓！夏装清仓，低至2折！,2,0.05
爆款返场！昨天没抢到？今天继续！,2,0.05
限购福利！每人限购2件，先到先得！,2,0.05
团购返利！满10人团，团长免单！,2,0.05
分享有礼！分享到朋友圈得5元券！,2,0.05
邀请有礼！邀请好友注册得10元券！,2,0.05
收藏有礼！收藏店铺得5元券！,2,0.05
加购有礼！加入购物车得优惠券！,2,0.05
预定有礼！付定金得50元券！,2,0.05
前100名下单送大礼包！手慢无！,2,0.05
前50名送定制礼品！,2,0.05
前10名免单！快来抢！,2,0.05
整点秒杀！20点588元秒杀iPhone！,2,0.05
亿元红包！每天抢，最高888元！,2,0.05
瓜分红包！组队瓜分百万红包！,2,0.05
签到红包！每天签到领红包！,2,0.05
任务红包！完成简单任务领红包！,2,0.05
拼手气红包！分享给好友，一起抢红包！,2,0.05
口令红包！输入口令领红包！,2,0.05
直播红包！直播间定时下红包雨！,2,0.05
关注红包！关注店铺领红包！,2,0.05
评价红包！写评价得红包！,2,0.05
晒图红包！晒图得红包！,2,0.05
问答红包！回答问题得红包！,2,0.05
投票红包！参与投票得红包！,2,0.05
游戏红包！玩游戏得红包！,2,0.05
答题红包！答题赢红包！,2,0.05
步数红包！走路就能领红包！,2,0.05
翻牌红包！翻牌得红包！,2,0.05
抽奖红包！转盘抽奖得红包！,2,0.05
砸金蛋！金蛋里藏着红包！,2,0.05
开宝箱！宝箱里有惊喜！,2,0.05
集卡瓜分！集齐卡片瓜分大奖！,2,0.05
养成游戏！养宠物领红包！,2,0.05
种树领水果！免费水果包邮到家！,2,0.05
浇水领红包！每天浇水领红包！,2,0.05
喂鸡领鸡蛋！鸡蛋免费领！,2,0.05
钓鱼领红包！钓鱼游戏赢红包！,2,0.05
答题赢金币！金币兑好礼！,2,0.05
看视频得金币！金币提现！,2,0.05
逛街得红包！云逛街领红包！,2,0.05
请问我的订单什么时候能发货,0,0.05
东西收到了，质量不错谢谢,0,0.05
能帮我查一下物流吗，好几天没更新了,0,0.05
客服态度很好，问题已经解决了,0,0.05
我想申请换货，请问怎么操作,0,0.05
这个尺寸我穿会大吗，身高170体重120,0,0.05
请问有运费险吗，如果不合适可以退吗,0,0.05
收到货了，包装完好，好评,0,0.05
可以帮我催一下发货吗，急用,0,0.05
